benchmark,YalSAT-DDFW,TaSSAT-LiWeT,UBCSAT-DDFW,YalSAT-prob 
883e9bf9fd182b8ee187a958db1242a7-pb_300_03_lb_13.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
229108125d69a62534637e0241cb8f43-rook-59-1-1.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
d570bbe4e59e242a18260d9e2f616496-quadratic_tight_error.c.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
eafbbe815bd63edcaecab11826841207-SGI_30_70_27_60_5-log.shuffled-as.sat03-172.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2fedd34f047c7eceddf043d120fb597f-Haystacks-ext-13_c18.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
55d346b6ebbb04f8ab99bbb3727b682e-rope_5000.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
07c3cce524e2b85d8315ac4397ef08c4-puzzle47_sat.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f6a085f3c728e53f57542e62df20e56b-crafted_n10_d6_c4_num8.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f1b0f98042cd9d8e1af10f2e27167dd7-countbitsrotate032.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
50c7a3ce9700255789d1e9e13a7e8543-c10bidw_i.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1349981bf0b0025492ab5dae1d8647df-edges-072-3-7902777-18.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
48c1ff212523db1e8232d73adffe3431-mp1-ps_5000_21250_3_0_0.6_0_1.50_8.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6ccfbb9e2406918d56e57f4c1f089d3c-CNP-5-1200.cnf.xz,1.92,1.49,1.41,2.15
73279b00b13e6099b1fd727378b0dcae-c880_gr_rcs_w6.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f77a5a38a06de65e79c30d17da0683b3-E07N10.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
9b81119141db098dd4bfb24a1d244e68-Kakuro-easy-051-ext.xml.hg_4.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1521bf4c6531b57b4052f24f8a1ea7d9-shuffling-2-s356209203-of-bench-sat04-338.used-as.sat04-616.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
734a78295272210a1f9de7ed24dcc221-prime2209-64.cnf.xz,TIMEOUT,4881.18,TIMEOUT,TIMEOUT
6928072ce36429a1c094d89d333488a6-erin2_0x0-379.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
dd2fc5a9a5e99b1196ee26c145d2f3bb-dated-10-17-s.cnf.xz,TIMEOUT,170.51,TIMEOUT,TIMEOUT
4a33154db7511785db10526b6a85c088-pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
325bedaebd99c3cd5e9f91aced5e9fac-rovers4_ks99i.renamed-as.sat05-3973.cnf.xz,0,0.01,0.1,0.46
1efff2f19436cee8ee776c96ffd72f9c-rbsat-v2400c266431g6.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
35d3272e49849f3913b61365e411d770-sgen4-unsat-65-1.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4a6455401efd03c7b6df67be7cccf13f-g2-gss-26-s100.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
d54fa49729f8fcbc6249a28f47f5e290-iso-ukn002.shuffled-as.sat05-3383.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ac6256657058fe65dc7ddaf773ab83bf-SC21_Timetable_C_527_E_71_Cl_35_S_35.cnf.xz,TIMEOUT,561.23,TIMEOUT,TIMEOUT
1eaf726460f8391351498eb122e19619-grid-pbl-0100.shuffled-as.sat05-1337.shuffled-as.sat05-1337.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,0.24
77e007986333e2012cc02cfbf055ec26-toughsat_factoring_958s.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
d152a017a564e29a6b1ddcbec04edc86-alu2_gr_rcs_w8.shuffled.cnf.xz,0.11,0.1,0.09,29.05
e83e31f56e9b6e8d6ed238d4529e21ad-knight_16.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ad796a17e2a034f76e846b4061cf99e4-iso-icl001.shuffled-as.sat05-2712.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
5dea66a04fbaecf10dce69fa9c0e3665-grain-53-80-0s0-seed-125-8-init-35.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
b10b36961f097af77483deacff313300-newton_3_6_false-unreach-call.i.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2d2480ecc9cf28ffab434e5a01283fe4-hitag2-10-60-0-0xfee9637399d85a2-78.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a61f47868b9f71881fd92ac83bf4e105-driverlog1_v01a.shuffled-as.sat05-4026.cnf.xz,0,0,0,0
58041b4de90c098503299d490aeb80e5-clus-1200-4919-10-10-002.shuffled-as.sat03-1091.cnf.xz,0.12,0.02,0.52,0.03
bd48327b552374d6a65e02cd349ce834-hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
38052005a610a47c08a0aa142a9de7cc-UR-20-5p0.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2a15a30186afdad41a49c5c5366d01be-Timetable_C_392_E_62_Cl_26_S_28.cnf.xz,TIMEOUT,289.08,TIMEOUT,TIMEOUT
888b91f4bbfe709c81ea8a1bb85c4fa0-rand_net50-30-5.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6d1a2a1b9f8578b890fc02dc9efb130f-AProVE09-12.cnf.xz,TIMEOUT,80.71,TIMEOUT,TIMEOUT
fa6a2de0a6574e1a3d7aa1986fe92a30-IsoLator-6-26.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ee3fbb674da506cf676adfff15ed7c3f-bart14.shuffled.cnf.xz,0,0,0,0
9554c96c0a212275e529a8b156fc1e9b-fphp-020-020.shuffled-as.sat05-1204.cnf.xz,0,0,0,0
1e3a230c767270048f4ec3f31b1b2ada-g2-gss-24-s100.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0cd03d3b393ee74468e3a7764bf113da-rnd-v25-e67-k8.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
56be52d2a0580e3fb53f19429228e035-gripper11.shuffled-as.sat03-390.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
084f6e6da7f9c5125d6f28a044b6225c-ccp-s8-facto3.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
04557a22f623dcbae86173fced057c99-baseballcover14with25.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
9979fa03c0b34069ace43042431306a0-bevhcube6.shuffled-as.sat03-1428.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
76b27a4863118e323d43bb7eef0d04be-mp1-ps_5000_21250_3_0_0.7_0_1.50_8.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ee366ccf4815e5273ec3b4974556a6bd-g2-T118.2.1.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
48392b808e8c0cd2a01ec1d2c6fad5dc-f9bidw.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
14e979e1360191196b871ec8c53fe8bc-cache_05.shuffled.cnf.xz,60.02,45.04,36.11,TIMEOUT
1efa5605501a8e26277b9a8a65bb1fa1-shuffling-1-s1322003189-of-bench-sat04-344.used-as.sat04-483.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
11d97071b666335ff8d4e1aee76dd70a-unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
9fb9108b6d453f9f207af7f8e7e7ee86-f6nidw.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
87e7a6c2b244548a47f7c724d02dd51b-ccp-s7-facto2.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
45f88cbc05e016365482b88a01a803c1-SGI_30_70_20_70_5-dir.shuffled-as.sat03-148.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
e888eb330677e78ad4da026b7965f64f-dated-10-11-s.cnf.xz,TIMEOUT,76.37,TIMEOUT,TIMEOUT
fbd9ce0601dfa493fa36c34f38b33f70-instance_n5_i6_pp_ci_ce.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
66646b227a6b602fcde3a6c9acd676a2-rand_net60-40-1.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
974c493d0611331a96d3395118d752d5-f6n.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
429f43bde1b1e5196bcb5f44316172d5-mp1-ps_5000_21250_3_0_0.8_0_1.50_8.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6d637f8934c46e2a2638f3cfcba1c75f-ibm-2004-04-k100.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ae48df6541d190c096b1e5ba22d1b534-korf-17.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6c4e2fea92aa94f976a8585ab5eb4b95-php-020-019.shuffled-as.sat05-1190.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c7cd1be9f812c99e94827cb361d693fc-b2005-p1-14x14c17h9-Ser3-0.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ff92e188666f7bf2b88b550a12077433-clqcolor-10-07-09.shuffled-as.sat05-1258.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
14eac5c467a48e54fb5b286b8bf447b2-mp1-rubikcube820.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
b9294b50fd1dee249911d000648c12d8-g2-hwmcc15deep-6s188-k44.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a97115c5898be7490e16d02876d5e163-UR-15-10t0.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1b0780e82e41f6ca9c6c2f37b5350789-mod2c-rand3bip-sat-220-1.shuffled-as.sat05-2488.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ddce6df9e6cdfe24d48e9a6c86e5513e-ndist.b.22994.cnf.xz,TIMEOUT,120.09,37.6,5.36
1364901fb87afe648b513e945ddeed91-b1904P3-8x8c11h0SAT.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
58922cb5241e159750184af5b71f7def-QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ddb3b48d9311e28f26b0f5b9493900c7-clus-1200-4800-20-20-003.shuffled-as.sat03-1087.cnf.xz,0.45,0.75,4.83,0.32
82c08db7bcd7fabf2b08e8f10937af3e-bvsmod_18.smt2.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
d1994c9b285e42105e2a6bb7398d58df-9vliw_m_9stages_iq3_C1_bug9.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
142aad09e92ae1db4a93942feb9fb929-phnf-size10-exclusive-equilarge_m1.used-as.sat04-898.shuffled-as.sat05-4191.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4f71db1328216a5a4dda6c6a3e19b46f-iso-ukn003.shuffled-as.sat05-2677.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
190ed532bb8185719e8cc62db0784ac2-x2_56.shuffled-as.sat03-1602.cnf.mis-110.debugged.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f4ba357b793f1de70c8c1e02d9c6b07a-hitag2-10-60-0-0xb7b72dfef34c17b-39.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a96487823090da489a46cecfffc0b186-VanDerWaerden_pd_2-3-26_633.cnf.xz,117.94,81.69,23.4,210.97
297d84b81383231a6580c4e3cdc8875a-rbsat-v2100c215164gyes7.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
af92393bfacc2b077e845b934c703282-hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c9950814842b5586d11865b8aef27197-CNP-5-1800.cnf.xz,1.35,1.34,0.87,3.78
ab3dfe46aee7bfeb8301de497f36a05a-Kakuro-easy-052-ext.xml.hg_4.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
af7c2ae36773941c4ca11f3848d348f9-gt-016.shuffled-as.sat05-1303.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
805a742eb8b4e0df3561ca8e0670670b-homer20.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6db155290e3a34927bf7e9615c8387b2-ACG-15-5p0.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
b676ad852ca0867aef85be90753e5745-bv-term-small-rw_350.smt2.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
fb852d4b14865a562c1a38a77c8517d1-sted6_0x0-135.cnf.xz,189.62,TIMEOUT,TIMEOUT,TIMEOUT
c8ec0b61cadcb715e0cd54e1412d3f08-hypercube6.shuffled-as.sat03-1436.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
b2a456f73623145ce5a839938aae5d8c-4g_6color_182_100_02.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
556fd0833079f7aa825075bb9cd6afe4-php-016-015.shuffled-as.sat05-1188.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
441639a2fdfe632efe1a87df0507bc1d-uts-l06-ipc5-h30-unknown.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
7c552f4d2bc35862829d06d94e230c4a-total-10-17-u.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2211772ecda419756f82d595c9bb758d-mp1-klieber2017s-0490-022-t12.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
141919813972d24c105018164e96cb1e-edit_distance023_281.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ec9d716cd96a92d41d7e4d1ec0a9a731-5cnf_3900_3900_220.shuffled.cnf.xz,0.01,0.02,0.1,0.47
66ec949d764fc23721e1720844f3d6c1-manol-pipe-g10bidw.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
183d151693172be95f047880198a586a-a_rphp098_04.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a3d7585b12914a97d9c11d65897194b9-20-100-lambda100-47_unsat.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
e7bb3ecd36cf994dba52956016e38231-rand_net50-30-5.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3f67f6767764855e516e5394be1145e5-gto_p60c238-sc2018.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
8e905dfa09f45f7f50099f70cc38714c-Timetable_C_437_E_62_Cl_29_S_28.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4243dc454ebacf9aabc07d52fc1285d5-gto_p60c234.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
08e151e72fe10402a49463171aa557e8-abw-V-nos6.mtx-w220.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
fd2fd79c7df4f13576d01402fcdeee2a-hid-uns-enc-6-1-0-0-0-0-19851.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0c4374d74eec3995417843b26034894f-pop96_shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
54ab7029649dd487fa4efa5df048221d-hid-uns-enc-9-1-0-0-0-0-24642.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
06f538d7af257560476f9100e36d4445-gcdmax16bits_22.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
771a71682b3921a1d570c0a761eae604-lksat-n900-m6174-k4-l4-s1248752198.used-as.sat04-927.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
792b33e1963e294682d2188f36554008-baseballcover12with24_and2positions.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
14eea0fa5d80a494354f587d31897c64-6s126.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
fa11a4d8757504b11e3085d9c04c1c2e-AProVE07-04.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
5f9c3750ba6e40479eca39b22337ced0-gss-13-s100.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
652bac304e2a712d4b37e8ef2668b005-connm-ue-csp-sat-n600-d0.02-s725301372.shuffled-as.sat05-540.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c320454b0750a2f351ce1257db0b51db-SAT_instance_N=31.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f14372638fc9cccd940df1aacc5aa879-MD5-28-5.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
106e5cdfbb722dda0d795c087a13d9c6-ndist.b.20499.cnf.xz,TIMEOUT,91.59,29.56,1.18
b4457e1a0929d236a86db88d22e5a31c-53-131220.cnf.xz,TIMEOUT,1015.52,TIMEOUT,TIMEOUT
e59a9e69ce2967effc10fb6905609079-51.smt2.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0aab775f1790819177fb1851d9316efd-pb_300_04_lb_06.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2d92bc594de18b0ab452eb8b0a3e2798-4col200_9_5.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
151a12771ab52c3b85df72a3d1f7f32d-ferry7_v01i.renamed-as.sat05-4003.cnf.xz,38.12,3.42,289.85,2535.94
470c1d856a9d02d3944f8e745bcfd133-gensys-icl007.shuffled-as.sat05-2719.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
8ca91a044f225b40f83fbd9923af0b8c-eqsparcl10bpwtrc10.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0ef68fc7aa6f2bc7fb74ada9d865da06-depots1_v01a.shuffled-as.sat05-4013.cnf.xz,0,0,0,0.01
262a226a47330987f038128579967405-ais8.cnf.mis-97.debugged.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c947949387613c61a2553098319d9da1-vlsat2_15440_1409906.dimacs.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0ee4def0195e56978cdeb908942096ba-mm-2x3-6-6-s.1.shuffled-as.sat03-1501.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a3dd51e0e8bff3c25d0bd2acbe8d9301-satsgi-n23himBHm27-p0-q251.cnf.xz,0,0,0.01,0
0d33d876dda3913196d9778357982038-6s139.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
54d199fbc4c450948c3544dda7fb42c5-ak128simpbbg2msisc.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64e16b9ac5f88e4b62207730df6bc9d8-courses_flat_0.16_2017_9.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
6429fd19964340bd367686d2ecef929b-ndhf_xits_14_UNSAT.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
ed66ffc6537c6fcff3ccc195baccd0b2-pop90_shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
55a226e37be9dea4923310d565d68742-rbsat-v1820c171155gyes3.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
00f969737ba4338bd233cd3ed249bd55-3col20_5_6.shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3f2a3af0b571fd94c2eccbc29f50045b-999999000001nw.sat05-447.reshuffled-07.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
8b5d9b3669e882f52397b4198b821a8b-fdmus_b22_669.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
00063d88244921d6ec46aeab6866a8e2-6s16.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
a14004e92effe93ea79dbf1b269bf3bb-iso-brn004.shuffled-as.sat05-2698.cnf.xz,43.78,5.92,156.86,317.24
3b784f7f6fab6c024647a18855f6edaf-spg_300_301.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
9f24a88af693a9748696e95947e92009-Schur_160_5_d32.cnf.xz,TIMEOUT,3205.76,TIMEOUT,TIMEOUT
7d71639b783d345bb7c576cba467dc9e-uts-l06-ipc5-h35-unknown.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
d1f4348ad66cae01386777daae51c024-eqspctbk14spwtcl14.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
74b6a718a7c26b0189dc1377d2d5eb50-AProVE09-24.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
b9fe4d54bf3398678112b2f1bad20bb4-arcfour_initialPermutation_6_24.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
31f9def879e3f935137fde395aa41d90-hard-0-U-7061.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
511af2b89e59115df97297febf15af7d-tseitingrid4x190_shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
645560b13232e3b931ad8759c0fea6f7-iso-icl009.shuffled-as.sat05-2734.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
5593b61a1be6e0598236534041e71e74-spg_420_350.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2c15682632ec230f52e04e6b8738ba1f-aes_24_4_keyfind_2-sc2013.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1de5dab21b0f1be4617ca5e0422a769a-mrpp_4x4#6_12.cnf.xz,263.69,20.47,256.82,TIMEOUT
2cdd629fc6893419d7fb4bc4af057f82-mp1-ps_5000_21250_3_0_0.6_0_1.45_2.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
5a0f1c50a905506a63594c927c566e11-driverlog6_ks99i.shuffled-as.sat05-4023.cnf.xz,0.02,0.01,0.55,0.33
41172e9ee23cd44f88df05ccc00f3c2f-hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c1484d43c95d76184dbe50ac5fc98854-satch2ways17w.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
dcf5b8224d1e0748871c83ee10067255-2dlx_ca_bp_f_liveness.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0421d8c1dec913b76dc72d781a864a80-dead-dnd006.shuffled-as.sat05-3112.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c8821b3db9c48a6e2d84c8d9f0f32645-ferry11u.shuffled-as.sat03-381.cnf.xz,50.69,0.39,3.82,70.14
cd84e41efae30dd7c3e42e58875d9605-gt-050.shuffled-as.sat05-1311.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
e75706c2ac3b1e32d2e50383bcc2c0a8-manol-pipe-c10nid_i.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4dff41154a3401cfd40da8caeab83d56-aes_64_3_keyfind_1.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4b78dc14602dd1521494c985634ff702-VanDerWaerden_2-3-20_389.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
708e12bf9d10d6fbfd329fbb21aaf2e4-rphp5_095_shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1b17ca443cb77aa4f884a231d038bb7e-sdiv20prop.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
fcbf121fcc2deb7294f9bc8a50218c71-php-040-039.shuffled-as.sat05-1194.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4546fab27cba3b7f81f04a27804007f1-total-5-13-u.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
44f9463b7fb3a23027aa4520f3bafe61-mp1-squ_ali_s10x10_c39_sinx_SAT.cnf.xz,0.08,0.11,0.05,0.09
4f7d17d7803bf1744722fdc5610d937f-tseitingrid7x195_shuffled.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
62609394574bd56fc969341f8e4548c2-shuffling-1-s957317036-of-bench-sat04-986.used-as.sat04-994.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
c03c0266c3342f785a6ea93a53acd3ea-itox_vc1216.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
48108995c886d103feda7b3ce8d790b3-hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
51e9cba23a2dcfd39278539d38820d20-strips-gripper-08t14.shuffled-as.sat05-1156.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
0b60f19be0b62cf337d7240821869488-002-80-12.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
1c4954b4113ddc4413612977b85818af-g6b.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2eeb1d735afc7aae8266d7355d4312c9-mod2c-rand3bip-unsat-150-2.shuffled-as.sat05-2369.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3bacf8f8a189a4874abcd160a6cb9517-sgen3-n180-s33098896-unsat.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
e9ec22a0e1fe46ab5665862472161eb1-ndhf_xits_12_UNSAT.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
f4a15cbf0cc8bc993e29f82e7d8e9563-HCP-529-60.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
17127821f541755ba13937dcab5958ac-atco_enc3_opt2_10_12.cnf.xz,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
